kate,1918.333333,949.662166,1,JanusGraph
kate,8965.366667,532.601195,1,PostgreSQL
kate,16.633333,3.210794,1,TigerGraph
rev_trends,6247.100000,2979.756949,1,JanusGraph
rev_trends,146.500000,51.173639,1,PostgreSQL
rev_trends,20.466667,2.622625,1,TigerGraph
julie,28.800000,26.555602,1,JanusGraph
julie,599.700000,84.956845,1,PostgreSQL
julie,11.800000,2.771779,1,TigerGraph
