kate,17956.400000,5294.371172,7,JanusGraph
kate,163582.166667,1607.418944,7,PostgreSQL
kate,2031.666667,35.402448,7,TigerGraph
rev_trends,996.833333,499.104514,7,JanusGraph
rev_trends,154.600000,12.677974,7,PostgreSQL
rev_trends,30.466667,10.542961,7,TigerGraph
julie,25.000000,15.965480,7,JanusGraph
julie,1738.233333,92.851265,7,PostgreSQL
julie,35.200000,3.661543,7,TigerGraph
