28.800000,26.555602,1,JanusGraph
599.700000,84.956845,1,PostgreSQL
11.800000,2.771779,1,TigerGraph
30.066667,34.033385,4,JanusGraph
606.033333,122.729162,4,PostgreSQL
86.766667,12.642794,4,TigerGraph
