kate,26498.566667,7648.667194,1.1,JanusGraph
kate,286256.966667,1107.519798,1.1,PostgreSQL
kate,3361.366667,43.683409,1.1,TigerGraph
rev_trends,1428.433333,448.019757,1.1,JanusGraph
rev_trends,226.800000,26.616562,1.1,PostgreSQL
rev_trends,52.733333,9.198701,1.1,TigerGraph
julie,40.000000,66.500713,1.1,JanusGraph
julie,6037.200000,1678.076637,1.1,PostgreSQL
julie,42.433333,2.884959,1.1,TigerGraph
