kate,7189.833333,2061.855058,4,JanusGraph
kate,52264.633333,1410.806287,4,PostgreSQL
kate,1042.600000,29.614302,4,TigerGraph
rev_trends,343.966667,234.100551,4,JanusGraph
rev_trends,95.700000,4.170091,4,PostgreSQL
rev_trends,13.200000,0.924755,4,TigerGraph
julie,15.933333,14.564798,4,JanusGraph
julie,847.866667,60.107796,4,PostgreSQL
julie,23.900000,1.604949,4,TigerGraph
