kate,1796.433333,603.342053,4,JanusGraph
kate,8872.700000,513.371288,4,PostgreSQL
kate,2816.966667,77.209292,4,TigerGraph
rev_trends,6227.700000,2907.838208,4,JanusGraph
rev_trends,130.900000,28.650510,4,PostgreSQL
rev_trends,43.766667,5.354233,4,TigerGraph
julie,30.066667,34.033385,4,JanusGraph
julie,606.033333,122.729162,4,PostgreSQL
julie,86.766667,12.642794,4,TigerGraph
