sim1,580.700000,708.815143,JanusGraph
sim1,47.033333,6.880674,PostgreSQL
sim1,7.300000,0.466092,TigerGraph
sim2,409.166667,467.152643,JanusGraph
sim2,48.933333,40.487489,PostgreSQL
sim2,8.133333,0.434172,TigerGraph
sim3,2523.066667,2921.216102,JanusGraph
sim3,7.133333,0.345746,PostgreSQL
sim3,4.166667,0.461133,TigerGraph
