sim1,1233.433333,1849.250653,JanusGraph
sim1,56.233333,5.321935,PostgreSQL
sim1,13.266667,2.066704,TigerGraph
sim2,661.366667,755.274670,JanusGraph
sim2,54.166667,16.897425,PostgreSQL
sim2,14.833333,2.364731,TigerGraph
sim3,4541.766667,4112.165716,JanusGraph
sim3,12.900000,2.023142,PostgreSQL
sim3,7.133333,1.306043,TigerGraph
