5714.600000,6485.383859,13,JanusGraph
918.800000,95.763772,13,PostgreSQL
363.750000,56.930409,13,TigerGraph
4982.933333,1594.765812,10,JanusGraph
790,112.576056,10,PostgreSQL
364.8,68.976393,10,TigerGraph
3658.200000,6104.241329,7,JanusGraph
105.400000,235.681565,7,PostgreSQL
35.000000,78.262379,7,TigerGraph
3202.000000,2021.639225,4,JanusGraph
96.733333,4.848189,4,PostgreSQL
34.133333,3.377799,4,TigerGraph
