630.428571,511.669443,13,JanusGraph
17633.066667,1093.221874,13,PostgreSQL
196.833333,153.028647,13,TigerGraph
65.066667,123.230021,10,JanusGraph
2898.000000,2146.468661,10,PostgreSQL
220,35.703141,10,TigerGraph
180.200000,402.939450,7,JanusGraph
1725.800000,1581.57917,7,PostgreSQL
135.600000,87.503143,7,TigerGraph
15.133333,12.451021,4,JanusGraph
492.733333,23.425031,4,PostgreSQL
46.466667,3.267443,4,TigerGraph
