71639.000000,67872.947218,13,JanusGraph
1021875.166667,500615.011614,13,PostgreSQL
14128.142857,9697.979213,13,TigerGraph
80024.533333,19983.523953,10,JanusGraph
865727.733333,12877.684499,10,PostgreSQL
18454.666667,2912.202031,10,TigerGraph
18433.800000,27247.498201,7,JanusGraph
57944.800000,129568.511743,7,PostgreSQL
1020.600000,2282.130978,7,TigerGraph
2936.266667,1318.522993,4,JanusGraph
17145.133333,255.559394,4,PostgreSQL
572.866667,60.799279,4,TigerGraph
