kate,38110.133333,12633.425465,10,JanusGraph
kate,331366.2,519.147405,10,PostgreSQL
kate,5882.333333,110.686602,10,TigerGraph
rev_trends,2467,923.905066,10,JanusGraph
rev_trends,267.066667,16.959897,10,PostgreSQL
rev_trends,130.8,10.988305,10,TigerGraph
julie,823.5,3120.557322,10,JanusGraph
julie,5588,617.8878,10,PostgreSQL
julie,80.733333,5.535169,10,TigerGraph
