kate,80024.533333,19983.523953,10
kate,865727.733333,12877.684499,10
kate,18454.666667,2912.202031,10
rev_trends,4982.933333,1594.765812,10
rev_trends,790.000000,112.576056,10
rev_trends,364.800000,68.976393,10
julie,65.066667,123.230021,10
julie,17633.066667,1093.221874,10
julie,220.000000,35.703141,10
